0.16162,0.91585
0.16162,0.91621
0.16167,0.91653
0.16163,0.91678
0.1614,0.91695
0.16123,0.91729
0.16137,0.91791
0.16167,0.91852
0.16201,0.91883
0.16286,0.91893
0.1632,0.91884
0.16322,0.91853
0.16366,0.9181
0.16379,0.91804
0.16398,0.91812
0.16407,0.91827
0.16413,0.91845
0.16425,0.91861
0.16453,0.91882
0.16467,0.91885
0.16472,0.91869
0.16483,0.91626
0.1648,0.91588
0.16484,0.91574
0.16496,0.91561
0.16535,0.9154
0.1655,0.91527
0.16585,0.91436
0.16607,0.91405
0.16644,0.9138
0.16685,0.91365
0.16885,0.91363
0.16918,0.91376
0.16944,0.91413
0.16945,0.91433
0.16942,0.91462
0.16946,0.9149
0.16965,0.91512
0.16984,0.91512
0.17026,0.91486
0.17048,0.91481
0.17085,0.91493
0.17201,0.91553
0.17277,0.91566
0.17311,0.91563
0.17347,0.91554
0.1739,0.91525
0.17402,0.91484
0.17403,0.91434
0.17414,0.91379
0.1744,0.91344
0.17509,0.91283
0.17526,0.9124
0.17528,0.91183
0.17585,0.91181
0.17659,0.91209
0.17708,0.9124
0.17731,0.91289
0.17708,0.91334
0.17636,0.91407
0.1762,0.91435
0.17613,0.91457
0.17615,0.9148
0.17623,0.91514
0.17637,0.91538
0.17673,0.91571
0.17686,0.91588
0.17699,0.91644
0.17686,0.91672
0.17656,0.91684
0.17578,0.91699
0.17527,0.91719
0.17499,0.91753
0.1753,0.91806
0.17515,0.91816
0.17506,0.9183
0.17502,0.91849
0.175,0.91872
0.17508,0.91899
0.17508,0.91955
0.1751,0.91973
0.17525,0.91996
0.17563,0.92033
0.17578,0.92053
0.17599,0.92136
0.17607,0.92154
0.17623,0.92164
0.17789,0.92211
0.17834,0.92212
0.17861,0.92189
0.17865,0.9216
0.17855,0.92108
0.17863,0.92081
0.17935,0.92056
0.17949,0.92044
0.17958,0.92031
0.17969,0.92019
0.17988,0.9201
0.18011,0.92006
0.18072,0.92012
0.18197,0.91979
0.18228,0.91985
0.18242,0.92008
0.18253,0.92026
0.18266,0.92089
0.18268,0.92154
0.18255,0.92203
0.18218,0.92234
0.18144,0.92242
0.18112,0.92279
0.18098,0.92327
0.18106,0.92352
0.18125,0.9237
0.18142,0.924
0.18145,0.92436
0.18144,0.92465
0.18151,0.92488
0.1818,0.92507
0.18202,0.92539
0.18197,0.92574
0.18185,0.92611
0.18181,0.92649
0.1822,0.92695
0.1823,0.92712
0.18236,0.92734
0.18245,0.92817
0.18302,0.92771
0.18374,0.92763
0.18552,0.92812
0.18583,0.92815
0.1861,0.92808
0.18743,0.92728
0.1876,0.92702
0.18752,0.92684
0.18713,0.92653
0.18705,0.9264
0.18715,0.92618
0.18734,0.92617
0.18771,0.92629
0.18791,0.92622
0.18841,0.92593
0.18858,0.92593
0.18891,0.92602
0.18909,0.92602
0.18925,0.92594
0.18955,0.92568
0.18972,0.92561
0.1899,0.92562
0.19048,0.92582
0.19078,0.92586
0.19139,0.9258
0.19168,0.9257
0.19193,0.92574
0.19218,0.92599
0.19257,0.92666
0.19264,0.92673
0.19283,0.92682
0.19291,0.9269
0.19294,0.92703
0.19292,0.9273
0.19293,0.92739
0.19326,0.92818
0.19345,0.92908
0.19359,0.92939
0.19472,0.93052
0.19503,0.93071
0.19624,0.9311
0.19746,0.93131
0.19809,0.93117
0.19863,0.9309
0.19916,0.93088
0.19976,0.93145
0.19976,0.93146
0.19989,0.93165
0.20005,0.93177
0.20022,0.93181
0.20053,0.93174
0.20064,0.93167
0.20074,0.93158
0.20083,0.93145
0.20098,0.93136
0.20114,0.93133
0.2013,0.93136
0.20147,0.93145
0.20147,0.93145
0.20147,0.93146
0.20147,0.93146
0.20198,0.9316
0.2024,0.93164
0.2033,0.93146
0.2033,0.93146
0.20333,0.93145
0.20346,0.93144
0.20359,0.93146
0.20392,0.93142
0.20449,0.931
0.20481,0.93088
0.20501,0.93093
0.20536,0.93121
0.20555,0.93133
0.20634,0.93146
0.20694,0.93194
0.20769,0.93234
0.20846,0.93261
0.2097,0.93267
0.21147,0.93359
0.21176,0.93365
0.21259,0.93381
0.213,0.93367
0.213,0.93335
0.21299,0.933
0.21262,0.93249
0.21156,0.9319
0.21138,0.93145
0.2115,0.9312
0.21157,0.93091
0.21168,0.93032
0.21179,0.93003
0.21191,0.92979
0.21191,0.92956
0.21165,0.9293
0.21184,0.92923
0.21225,0.92915
0.21244,0.92905
0.21264,0.92885
0.21274,0.92869
0.21284,0.92857
0.21308,0.92848
0.21382,0.92845
0.21409,0.92826
0.21425,0.9277
0.21426,0.92739
0.21421,0.92721
0.21415,0.92703
0.2141,0.92673
0.21409,0.9264
0.21414,0.92623
0.21424,0.92613
0.2144,0.92601
0.21477,0.92587
0.21513,0.92582
0.21542,0.92563
0.21557,0.92508
0.2159,0.92426
0.21651,0.92372
0.21722,0.92343
0.21764,0.92336
0.21816,0.92327
0.2187,0.9229
0.21899,0.92276
0.21925,0.92273
0.22026,0.92287
0.22113,0.92278
0.22116,0.92277
0.22129,0.9227
0.22161,0.92246
0.22177,0.92239
0.22194,0.9224
0.22222,0.92251
0.22235,0.92253
0.2225,0.92247
0.22294,0.92233
0.22393,0.92168
0.22802,0.92138
0.22945,0.92105
0.23056,0.92037
0.23093,0.92022
0.23163,0.92018
0.23341,0.92056
0.23417,0.92043
0.23524,0.92051
0.23536,0.92046
0.2356,0.92018
0.23574,0.92009
0.23648,0.92006
0.23859,0.91937
0.23885,0.91934
0.23913,0.9194
0.23913,0.9192
0.2391,0.91902
0.23903,0.91886
0.23893,0.91873
0.23891,0.91808
0.23886,0.91798
0.23872,0.91768
0.23839,0.9175
0.23796,0.91752
0.23737,0.91744
0.23694,0.91704
0.23657,0.91651
0.23614,0.91607
0.23534,0.91563
0.23492,0.91533
0.2347,0.91522
0.23447,0.91519
0.23428,0.91497
0.23405,0.91443
0.2338,0.914
0.23372,0.91387
0.23327,0.91359
0.2334,0.91334
0.2335,0.91304
0.23361,0.9124
0.23361,0.9124
0.23361,0.9124
0.23384,0.91208
0.2339,0.91173
0.23405,0.91151
0.23453,0.91159
0.23427,0.91203
0.23454,0.91194
0.23507,0.9119
0.23531,0.91176
0.2358,0.91166
0.23613,0.91143
0.23665,0.91091
0.23709,0.91084
0.23761,0.91089
0.23784,0.91085
0.23802,0.91082
0.23808,0.91059
0.23815,0.91034
0.23765,0.90942
0.23601,0.90817
0.23571,0.90794
0.23531,0.9074
0.23545,0.90725
0.23549,0.90709
0.23545,0.90692
0.23531,0.90674
0.23522,0.90668
0.23495,0.90644
0.23518,0.90617
0.23526,0.9061
0.23528,0.90608
0.23529,0.90606
0.2353,0.90603
0.23531,0.90601
0.23578,0.90546
0.23631,0.9055
0.23687,0.90577
0.23738,0.90589
0.23747,0.90591
0.23776,0.90543
0.23763,0.90492
0.23751,0.90443
0.23735,0.90407
0.23683,0.90288
0.23677,0.90202
0.23691,0.90174
0.23704,0.90149
0.23752,0.90122
0.23813,0.90115
0.23842,0.90106
0.23911,0.90052
0.23928,0.90039
0.24048,0.89984
0.24187,0.89749
0.24206,0.89729
0.24232,0.89714
0.24248,0.89713
0.24249,0.8971
0.24251,0.89706
0.24237,0.89673
0.24204,0.89632
0.24169,0.89588
0.24086,0.89579
0.24018,0.89617
0.23932,0.89609
0.23944,0.89628
0.23964,0.89659
0.24011,0.8966
0.24063,0.89654
0.241,0.89662
0.24078,0.89669
0.24062,0.89687
0.24046,0.89715
0.2398,0.89749
0.24012,0.89763
0.24005,0.89807
0.23979,0.89855
0.23957,0.89885
0.23819,0.90031
0.23787,0.90057
0.23691,0.901
0.23651,0.90107
0.23622,0.90081
0.23604,0.90026
0.23611,0.89977
0.23658,0.89969
0.23594,0.89938
0.23585,0.89928
0.23576,0.89912
0.23527,0.89903
0.23508,0.89893
0.23478,0.8986
0.23436,0.89829
0.2339,0.89814
0.23347,0.89834
0.23372,0.8984
0.23403,0.89854
0.23431,0.89872
0.23442,0.89893
0.23427,0.89936
0.23355,0.89951
0.23334,0.89987
0.23303,0.89977
0.23134,0.90016
0.23118,0.90023
0.23076,0.90066
0.23065,0.90073
0.23047,0.9007
0.22985,0.90048
0.22965,0.90012
0.22951,0.90005
0.22933,0.90013
0.22919,0.90048
0.22898,0.90056
0.22883,0.90045
0.22878,0.90021
0.22884,0.89998
0.22904,0.89987
0.22904,0.89969
0.22865,0.89966
0.2283,0.89945
0.22811,0.8991
0.2282,0.89868
0.22849,0.89849
0.22884,0.89854
0.22951,0.89885
0.2293,0.89849
0.22869,0.89798
0.22856,0.89757
0.22856,0.89756
0.22838,0.89731
0.22795,0.89718
0.22657,0.89713
0.22591,0.89697
0.22307,0.8951
0.22012,0.89367
0.21839,0.89303
0.2181,0.89278
0.21795,0.89269
0.21732,0.89254
0.21683,0.89223
0.2166,0.89218
0.21674,0.89255
0.21693,0.89287
0.21705,0.89314
0.21696,0.89337
0.21713,0.89335
0.21725,0.89338
0.21731,0.8935
0.21732,0.89373
0.21744,0.89373
0.21752,0.89351
0.21759,0.89341
0.21768,0.89342
0.21779,0.89354
0.21756,0.89388
0.21775,0.89386
0.21794,0.89387
0.21812,0.89394
0.21815,0.89388
0.21816,0.89391
0.21822,0.89384
0.21827,0.89375
0.21828,0.89373
0.21822,0.89372
0.21804,0.89373
0.21804,0.89354
0.21843,0.89359
0.21852,0.89389
0.21854,0.89424
0.2187,0.89441
0.21901,0.89444
0.21926,0.89456
0.21945,0.89477
0.21959,0.89509
0.21938,0.895
0.21894,0.89468
0.21882,0.89466
0.21849,0.89501
0.21835,0.89524
0.21828,0.8956
0.21791,0.89539
0.21744,0.89497
0.21715,0.89452
0.21732,0.89422
0.21732,0.89407
0.21703,0.89408
0.21673,0.89436
0.2166,0.89422
0.21648,0.89422
0.21636,0.89475
0.21614,0.89434
0.21625,0.89412
0.21684,0.89388
0.21684,0.89373
0.21662,0.8936
0.21631,0.89356
0.21608,0.89364
0.21613,0.89388
0.21556,0.89389
0.21484,0.89349
0.2142,0.89286
0.21385,0.89218
0.21385,0.89203
0.21396,0.89203
0.2138,0.8918
0.21373,0.89156
0.21378,0.89134
0.21396,0.89116
0.21379,0.89092
0.21376,0.89074
0.21377,0.89056
0.21372,0.89031
0.21359,0.89023
0.21342,0.89023
0.21335,0.89014
0.21349,0.8898
0.21329,0.88947
0.21321,0.8892
0.21308,0.88902
0.21271,0.88896
0.21248,0.88906
0.21228,0.8892
0.21214,0.88913
0.21204,0.8886
0.21223,0.88838
0.21239,0.88786
0.21259,0.88776
0.21278,0.88788
0.21292,0.88817
0.21296,0.88851
0.21289,0.88879
0.21323,0.88865
0.2133,0.88838
0.21329,0.88802
0.21336,0.88759
0.21317,0.88751
0.21312,0.88738
0.2132,0.88723
0.21336,0.88708
0.2133,0.88672
0.21346,0.88642
0.21376,0.88624
0.21409,0.88623
0.21404,0.88633
0.21402,0.88634
0.21396,0.88639
0.21422,0.88659
0.21461,0.88698
0.2148,0.88708
0.21464,0.8867
0.21474,0.88634
0.21494,0.88598
0.21504,0.88563
0.21506,0.8848
0.21517,0.88387
0.215,0.88393
0.2148,0.88404
0.21482,0.8842
0.2148,0.88444
0.2148,0.88455
0.21463,0.884
0.21462,0.88356
0.21479,0.88331
0.21517,0.88335
0.21512,0.88344
0.21509,0.88352
0.21504,0.88369
0.21539,0.88339
0.2156,0.88303
0.21578,0.88266
0.21601,0.88234
0.21601,0.88217
0.21587,0.88214
0.21579,0.8821
0.21574,0.88204
0.21564,0.88198
0.21588,0.88164
0.21613,0.88203
0.21619,0.88233
0.21608,0.88263
0.21588,0.88299
0.21613,0.88276
0.21644,0.88261
0.21666,0.88243
0.2166,0.88217
0.21688,0.88187
0.21702,0.88176
0.2172,0.88164
0.21755,0.88118
0.21792,0.88079
0.21815,0.88097
0.21809,0.88098
0.21798,0.88096
0.21792,0.88097
0.21792,0.88116
0.21821,0.88116
0.21846,0.88107
0.21865,0.88088
0.21876,0.88063
0.21874,0.88041
0.21857,0.88014
0.21864,0.87998
0.21849,0.87974
0.21843,0.87961
0.21839,0.87946
0.21828,0.87946
0.21815,0.87944
0.21808,0.87917
0.21804,0.87837
0.21794,0.87798
0.21771,0.87757
0.2172,0.87695
0.21717,0.87706
0.2171,0.8773
0.21698,0.87758
0.21684,0.87779
0.21711,0.87836
0.21717,0.87866
0.21709,0.87893
0.21689,0.87903
0.21669,0.8789
0.21654,0.87869
0.21648,0.87853
0.21628,0.87813
0.21627,0.87789
0.21671,0.8777
0.2167,0.87752
0.21656,0.87734
0.21636,0.87727
0.21636,0.8771
0.21649,0.87707
0.2167,0.87697
0.21684,0.87695
0.2167,0.87653
0.21639,0.87629
0.216,0.87625
0.21568,0.87655
0.21549,0.87682
0.21504,0.87727
0.21473,0.8775
0.21454,0.87751
0.21409,0.8771
0.21409,0.87695
0.21433,0.87695
0.21387,0.87525
0.21374,0.87427
0.21385,0.87321
0.21408,0.87242
0.21424,0.87204
0.21439,0.87187
0.21443,0.8716
0.21433,0.86987
0.21439,0.86878
0.21492,0.86633
0.21499,0.86569
0.21504,0.86551
0.21512,0.86537
0.21536,0.86504
0.21541,0.86492
0.21545,0.8644
0.21555,0.86391
0.21588,0.863
0.21625,0.86232
0.21672,0.86165
0.21743,0.86095
0.2178,0.86029
0.21836,0.85969
0.21899,0.85917
0.21946,0.85898
0.22046,0.85763
0.22097,0.8571
0.22151,0.85668
0.22184,0.85649
0.2226,0.85623
0.22264,0.85622
0.22347,0.8561
0.2238,0.8559
0.22449,0.85534
0.22565,0.85486
0.22582,0.85459
0.22597,0.85442
0.23131,0.84972
0.23335,0.84845
0.2337,0.84831
0.23387,0.84809
0.23469,0.8478
0.23516,0.84752
0.23533,0.84762
0.23546,0.8478
0.23555,0.84789
0.2356,0.84792
0.23564,0.84797
0.2357,0.84802
0.2358,0.84804
0.2359,0.848
0.23595,0.84789
0.23599,0.84778
0.23604,0.84773
0.23637,0.84755
0.23663,0.84715
0.23683,0.84676
0.237,0.84658
0.23733,0.8465
0.23764,0.84628
0.23779,0.84596
0.23766,0.84558
0.24016,0.83915
0.24044,0.83867
0.24051,0.8385
0.24062,0.83764
0.24069,0.83743
0.2409,0.8371
0.24146,0.83588
0.2417,0.83503
0.242,0.83302
0.2427,0.83049
0.24338,0.82803
0.24401,0.82642
0.24437,0.82566
0.24545,0.82391
0.24555,0.82355
0.24566,0.8233
0.2482,0.82025
0.24931,0.81926
0.25056,0.81843
0.25111,0.81795
0.25183,0.81674
0.25412,0.81448
0.25475,0.81407
0.25575,0.81366
0.25645,0.81353
0.25672,0.81329
0.25686,0.81293
0.25696,0.81196
0.25708,0.8115
0.25727,0.81116
0.25757,0.81102
0.25767,0.811
0.25796,0.81094
0.25831,0.81073
0.25893,0.8102
0.25955,0.80991
0.26096,0.80966
0.26169,0.80942
0.26193,0.8092
0.2624,0.80857
0.26259,0.80844
0.2629,0.80833
0.26362,0.8078
0.26395,0.80762
0.26431,0.80755
0.26469,0.80747
0.26672,0.80748
0.26879,0.807
0.26958,0.80698
0.27247,0.80748
0.27532,0.80732
0.27973,0.80785
0.28119,0.80748
0.28121,0.80744
0.2817,0.80729
0.28206,0.80665
0.28238,0.80666
0.28233,0.80629
0.28246,0.80585
0.28261,0.80498
0.28262,0.80467
0.28262,0.80426
0.28247,0.804
0.28216,0.80362
0.2818,0.80328
0.28148,0.80313
0.28112,0.80302
0.28082,0.80275
0.28036,0.80217
0.27973,0.80167
0.27795,0.80074
0.27751,0.80014
0.27736,0.79926
0.27744,0.79832
0.27771,0.79754
0.27809,0.79699
0.27857,0.79653
0.27963,0.79579
0.28074,0.79544
0.281,0.79522
0.28124,0.79498
0.28451,0.79346
0.28729,0.79195
0.28834,0.79166
0.28865,0.79141
0.28893,0.79113
0.28962,0.79066
0.29375,0.78925
0.29411,0.78894
0.29423,0.78894
0.29423,0.78911
0.29434,0.78911
0.2947,0.78873
0.2977,0.78776
0.30025,0.78635
0.30153,0.78541
0.30212,0.78482
0.30278,0.78383
0.30301,0.7837
0.3033,0.7836
0.30392,0.78312
0.30502,0.78194
0.30529,0.78181
0.30565,0.78171
0.30628,0.78129
0.30778,0.7809
0.30797,0.78078
0.30977,0.78004
0.31144,0.77881
0.3128,0.77855
0.31339,0.77826
0.31337,0.77772
0.31357,0.77772
0.31402,0.77786
0.31428,0.77781
0.31435,0.77766
0.31436,0.77745
0.31443,0.77722
0.31484,0.77683
0.31491,0.77669
0.31481,0.77565
0.31625,0.77445
0.31785,0.77353
0.3182,0.77346
0.31832,0.77337
0.31868,0.77275
0.31888,0.77254
0.31945,0.77205
0.3199,0.77129
0.32016,0.77094
0.32047,0.7708
0.32062,0.77065
0.32179,0.76903
0.32289,0.76639
0.32296,0.76625
0.32305,0.76614
0.32317,0.76609
0.32308,0.76582
0.32312,0.76566
0.32319,0.76551
0.32317,0.76529
0.32303,0.76507
0.32274,0.76484
0.3226,0.76417
0.32237,0.7639
0.32174,0.76342
0.32134,0.76243
0.32128,0.76219
0.32121,0.76171
0.32105,0.76122
0.32101,0.761
0.32113,0.76041
0.32114,0.76015
0.3209,0.75894
0.32095,0.75875
0.32086,0.75868
0.32068,0.75835
0.32059,0.75828
0.32021,0.75832
0.32007,0.75836
0.31993,0.75844
0.31908,0.75911
0.3188,0.75921
0.31808,0.75921
0.31785,0.75925
0.31741,0.75954
0.31698,0.75974
0.31644,0.76026
0.3158,0.7607
0.31557,0.76078
0.31541,0.7609
0.31429,0.76259
0.31408,0.7628
0.31408,0.76297
0.31435,0.76299
0.31451,0.76314
0.31455,0.7634
0.31443,0.76373
0.31425,0.76393
0.31378,0.76409
0.31359,0.76422
0.31421,0.76461
0.31435,0.7651
0.31411,0.76566
0.31359,0.76624
0.31312,0.76663
0.31287,0.76693
0.31276,0.76726
0.31275,0.7677
0.31271,0.76809
0.31261,0.76839
0.31241,0.7686
0.31264,0.7686
0.31264,0.76874
0.31177,0.76943
0.3115,0.76953
0.30564,0.76984
0.30533,0.76993
0.30439,0.77047
0.30422,0.77048
0.30385,0.77045
0.30368,0.77047
0.30355,0.77056
0.30325,0.77087
0.30313,0.77094
0.30284,0.77101
0.30188,0.77158
0.30089,0.77194
0.30042,0.77219
0.3002,0.77252
0.30061,0.7727
0.30095,0.773
0.30103,0.77336
0.30068,0.77376
0.30102,0.77389
0.30187,0.77373
0.30223,0.77393
0.30235,0.77431
0.30201,0.77433
0.30127,0.77408
0.30131,0.77414
0.30139,0.77426
0.30102,0.77441
0.3007,0.77427
0.30038,0.77405
0.30002,0.77393
0.29988,0.77401
0.29979,0.77419
0.2997,0.7744
0.29961,0.77455
0.29943,0.77463
0.29904,0.77463
0.29888,0.7747
0.29757,0.77478
0.29629,0.77417
0.29517,0.77309
0.29432,0.77184
0.29291,0.7698
0.29254,0.76906
0.29213,0.76772
0.29201,0.76749
0.29175,0.76733
0.29111,0.76624
0.29042,0.76562
0.29015,0.76537
0.28981,0.76484
0.28967,0.76398
0.28971,0.76369
0.28996,0.76283
0.29028,0.76214
0.2901,0.76185
0.28982,0.76161
0.28954,0.76108
0.28872,0.7603
0.28812,0.75921
0.28783,0.75848
0.2878,0.7578
0.28802,0.75716
0.28848,0.75658
0.28848,0.75642
0.28825,0.75585
0.28878,0.7552
0.28958,0.75466
0.29016,0.7544
0.29234,0.75428
0.29291,0.75409
0.29318,0.7539
0.2935,0.75362
0.29375,0.75328
0.29386,0.75293
0.29402,0.75275
0.29507,0.75223
0.29589,0.75154
0.2962,0.75144
0.29663,0.7514
0.29691,0.75125
0.29712,0.751
0.29733,0.75067
0.2977,0.75024
0.29825,0.74981
0.29887,0.7495
0.29948,0.74944
0.29884,0.74791
0.29871,0.74665
0.2987,0.74635
0.29876,0.74605
0.29888,0.74579
0.29919,0.74529
0.29925,0.74503
0.29916,0.74431
0.29884,0.74301
0.29888,0.74233
0.29929,0.74151
0.29936,0.74132
0.29947,0.7412
0.30007,0.74099
0.30031,0.74095
0.29997,0.74072
0.29979,0.74056
0.29971,0.74041
0.2997,0.73953
0.29971,0.7394
0.29913,0.73887
0.29906,0.73878
0.29893,0.73869
0.29878,0.73849
0.29852,0.73803
0.29836,0.73848
0.29794,0.73856
0.29744,0.73841
0.29709,0.73818
0.29664,0.73871
0.29638,0.73888
0.29596,0.73895
0.29557,0.73891
0.29389,0.73845
0.29196,0.73757
0.29126,0.73706
0.29111,0.73687
0.29096,0.73672
0.28991,0.73618
0.28947,0.73576
0.28928,0.73547
0.28909,0.73484
0.28887,0.73449
0.28866,0.73409
0.28859,0.73356
0.2888,0.73341
0.28884,0.73334
0.28883,0.73294
0.28901,0.73124
0.28932,0.72974
0.28933,0.72916
0.28919,0.72753
0.28905,0.72724
0.28836,0.72659
0.28812,0.72624
0.28794,0.72619
0.2874,0.72573
0.28685,0.72554
0.28518,0.72467
0.2846,0.72414
0.28221,0.72116
0.2819,0.72044
0.28144,0.71809
0.28119,0.7174
0.28102,0.71711
0.28082,0.71686
0.2806,0.71666
0.28036,0.7165
0.27953,0.71632
0.27927,0.7162
0.27824,0.71651
0.27509,0.71633
0.27463,0.71646
0.27416,0.71668
0.27374,0.71696
0.27342,0.71725
0.27307,0.71773
0.27288,0.71819
0.27294,0.7186
0.27329,0.71893
0.27284,0.71963
0.27269,0.72003
0.27275,0.72037
0.273,0.72078
0.27311,0.72116
0.27308,0.72158
0.27293,0.72211
0.27284,0.72287
0.27315,0.72334
0.27374,0.7236
0.27553,0.72416
0.27569,0.72432
0.27574,0.72444
0.27599,0.72466
0.27604,0.72478
0.27628,0.72578
0.27759,0.72852
0.27782,0.72947
0.27779,0.73022
0.27751,0.73085
0.277,0.73143
0.27687,0.73152
0.27663,0.73163
0.27653,0.73173
0.27638,0.73196
0.27635,0.73209
0.27638,0.73221
0.2764,0.73243
0.27654,0.73268
0.27686,0.73286
0.27759,0.73311
0.27869,0.73385
0.2793,0.73414
0.28011,0.73419
0.28136,0.73404
0.28163,0.7341
0.28192,0.73426
0.28238,0.73465
0.28276,0.73528
0.28301,0.73612
0.28312,0.73707
0.28309,0.73803
0.283,0.73847
0.28282,0.73881
0.28256,0.73902
0.2822,0.7391
0.28195,0.73928
0.28169,0.7397
0.2807,0.74198
0.27999,0.74728
0.27985,0.74806
0.27917,0.75017
0.27852,0.75105
0.27809,0.75187
0.27759,0.75237
0.27709,0.75272
0.27694,0.75301
0.2768,0.75357
0.27664,0.75416
0.2764,0.75502
0.27604,0.75561
0.27587,0.75599
0.27557,0.75828
0.27557,0.75814
0.27548,0.75859
0.27539,0.75882
0.27526,0.75892
0.27523,0.75904
0.27545,0.75992
0.27532,0.76043
0.27474,0.76131
0.27461,0.76163
0.27451,0.76209
0.27425,0.76248
0.27365,0.76311
0.27317,0.7639
0.2728,0.76422
0.2727,0.76439
0.2727,0.76468
0.27245,0.76458
0.27114,0.76468
0.27076,0.76445
0.27044,0.76397
0.26982,0.76358
0.2693,0.7629
0.26896,0.76277
0.2681,0.76288
0.26779,0.763
0.26728,0.76368
0.26708,0.76373
0.26692,0.76365
0.26674,0.76359
0.26655,0.76356
0.26636,0.76358
0.26636,0.76373
0.26667,0.764
0.2664,0.76459
0.26588,0.76519
0.26546,0.76546
0.26511,0.76563
0.26402,0.76678
0.26377,0.7669
0.26347,0.76686
0.26295,0.76671
0.26262,0.76676
0.26241,0.76691
0.2622,0.76737
0.26185,0.76771
0.26138,0.76791
0.26121,0.76803
0.26105,0.76819
0.26072,0.76811
0.26044,0.76834
0.26025,0.76842
0.26017,0.76881
0.26061,0.76943
0.26074,0.76992
0.26062,0.77032
0.26062,0.77053
0.26079,0.77063
0.261,0.77067
0.26118,0.77079
0.26133,0.77095
0.2617,0.7711
0.26181,0.77134
0.26177,0.77199
0.26138,0.77277
0.25986,0.77602
0.25938,0.77681
0.25893,0.77739
0.25848,0.77786
0.25799,0.77825
0.25747,0.7784
0.25691,0.77818
0.2564,0.77777
0.25618,0.77771
0.25527,0.77777
0.25505,0.7777
0.25432,0.77705
0.25384,0.77695
0.25336,0.7771
0.25284,0.77739
0.25257,0.77721
0.25171,0.777
0.25135,0.77669
0.25056,0.77626
0.25033,0.77597
0.2501,0.77628
0.25007,0.77676
0.25024,0.7772
0.25062,0.77739
0.25097,0.77742
0.25111,0.77749
0.2513,0.77765
0.25141,0.77793
0.2521,0.77862
0.25266,0.77883
0.25272,0.77921
0.25262,0.77962
0.25239,0.77996
0.25207,0.78021
0.2517,0.78011
0.25142,0.78025
0.25123,0.78036
